DS_CARGO;NM_CANDIDATO;SQ_CANDIDATO;NR_CANDIDATO;DS_DETALHE_SITUACAO_CAND;NR_PARTIDO;SG_PARTIDO;NM_PARTIDO;DS_OCUPACAO;DT_NASCIMENTO;DS_GENERO;DS_GRAU_INSTRUCAO;DS_SIT_TOT_TURNO
VEREADOR;GENECI VARGAS SOUTO;1,6E+11;17012;INDEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;OUTROS;11/05/1954;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;#NULO#
VEREADOR;MARIA TEREZA DOS SANTOS;1,6E+11;14100;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;02/04/1964;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;NICOLINA RODRIGUES CANDEIA;1,6E+11;17224;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;ENFERMEIRO;28/12/1955;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
VEREADOR;CARLOS ROBERTO PEREIRA;1,6E+11;19345;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;CANTOR E COMPOSITOR;24/10/1963;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;ANTONIO THADEU WOJCIECHONSKI;1,6E+11;51678;RENÚNCIA;51;PEN;PARTIDO ECOLÓGICO NACIONAL;JORNALISTA E REDATOR;24/12/1950;MASCULINO;SUPERIOR COMPLETO;#NULO#
VEREADOR;JOSUE FANINI MENEGUETTE;1,6E+11;77456;DEFERIDO;77;SD;SOLIDARIEDADE;APOSENTADO (EXCETO SERVIDOR PÚBLICO);19/10/1949;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;JOSÉ CARLOS DE OLIVEIRA;1,6E+11;40777;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;OUTROS;16/05/1966;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;DENIS RAFAEL GAYER;1,6E+11;50012;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;OUTROS;04/10/1979;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;JOÃO CARLOS BELINO;1,6E+11;43433;DEFERIDO;43;PV;PARTIDO VERDE;MOTORISTA DE VEÍCULOS DE TRANSPORTE DE CARGA;13/04/1964;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;RAMISON RODRIGO D AMARAL PORTO;1,6E+11;20006;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;AGENTE ADMINISTRATIVO;05/09/1975;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JOAQUIM SILVA MACIEL;1,6E+11;13512;DEFERIDO;13;PT;PARTIDO DOS TRABALHADORES;MECÂNICO DE MANUTENÇÃO;12/02/1948;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;JOÃO ALEXANDRE DE SOUZA;1,6E+11;19156;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;SERVIDOR PÚBLICO MUNICIPAL;10/12/1964;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;HILDA PEDROSO DA CRUZ;1,6E+11;36111;INDEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;APOSENTADO (EXCETO SERVIDOR PÚBLICO);20/08/1970;FEMININO;SUPERIOR COMPLETO;#NULO#
VEREADOR;EDIVAL SILVERIO DE OLIVEIRA;1,6E+11;44001;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;MOTORISTA PARTICULAR;12/02/1980;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;PRICILA MARCOCCIA DE SOUZA;1,6E+11;55955;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;EMPRESÁRIO;22/06/1972;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;GERSON PASSOS CAMARGO;1,6E+11;19080;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;PROFESSOR DE ENSINO SUPERIOR;13/08/1958;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;HELIO DA COSTA BARRETO;1,6E+11;23666;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;OUTROS;28/01/1969;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VICE-PREFEITO;LUCIANO PIZZATTO;1,6E+11;11;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;ENGENHEIRO;23/03/1957;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;JACIRA CAMARGO CORRÊA;1,6E+11;27403;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;VENDEDOR PRACISTA, REPRESENTANTE, CAIXEIRO-VIAJANTE E ASSEMELHADOS;11/10/1982;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;TITO TELES DE CAMPOS;1,6E+11;19023;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;MÚSICO;08/11/1966;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;MAURICIO SCHMIDT;1,6E+11;45444;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;18/01/1967;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MARIA APARECIDA DE SOUZA;1,6E+11;51009;DEFERIDO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;OUTROS;11/01/1959;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO ELEITO
VEREADOR;VITOR JOSE DE LIMA;1,6E+11;23270;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;EMPRESÁRIO;28/12/1969;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;AGENOR DA SILVA PEREIRA;1,6E+11;27970;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;VEREADOR;21/11/1974;MASCULINO;SUPERIOR COMPLETO;ELEITO POR MÉDIA
VEREADOR;MESAEL CAETANO DOS SANTOS;1,6E+11;12444;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;ADVOGADO;04/01/1966;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;JAMES KAVA;1,6E+11;50420;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;OUTROS;22/01/1990;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
VEREADOR;JOAO SEABLA DOS ANJOS;1,6E+11;28280;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;29/05/1963;MASCULINO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO ELEITO
VEREADOR;RAPHAEL DE SOUZA LOBO;1,6E+11;44012;CANCELADO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;OUTROS;06/08/1971;MASCULINO;SUPERIOR INCOMPLETO;#NULO#
VEREADOR;THIAGO CESAR MATSUDA;1,6E+11;31456;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;ESTUDANTE, BOLSISTA, ESTAGIÁRIO E ASSEMELHADOS;26/05/1983;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;JOÃO LUIZ SIMÕES CORDEIRO;1,6E+11;45007;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SERVIDOR PÚBLICO ESTADUAL;09/06/1958;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;NATALINO DAS NEVES;1,6E+11;20000;DEFERIDO;20;PSC;PARTIDO SOCIAL CRISTÃO;ELETRICISTA E ASSEMELHADOS;25/12/1966;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ROSANE MARIA LOPES GONZAGA;1,6E+11;40110;INDEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;OUTROS;08/10/1971;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
VEREADOR;LUCIANO ATAMANZUCK;1,6E+11;17550;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;MECÂNICO DE MANUTENÇÃO;29/07/1977;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;PAIKAN SALOMON DE MELLO E SILVA;1,6E+11;15123;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;ADMINISTRADOR;14/09/1977;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;DIEGO LOPES RIBEIRO;1,6E+11;43943;DEFERIDO;43;PV;PARTIDO VERDE;TÉCNICO DE QUÍMICA;31/05/1989;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;IVO BAZIEWICZ;1,6E+11;36444;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;COMERCIÁRIO;17/12/1964;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
VEREADOR;PEDRO PAULO COSTA;1,6E+11;12111;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;VEREADOR;04/07/1967;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MARCUS VENICIUS MESQUITA PIRES;1,6E+11;51333;DEFERIDO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;BANCÁRIO E ECONOMIÁRIO;01/09/1971;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;JOSE LEONEL;1,6E+11;33033;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;EMPRESÁRIO;02/03/1960;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;EMERITA MAYER;1,6E+11;90444;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROFESSOR DE ENSINO SUPERIOR;22/09/1953;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;VERA LÚCIA CORACINI ZANELLO;1,6E+11;43321;DEFERIDO;43;PV;PARTIDO VERDE;TERAPEUTA;21/12/1954;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;JOSÉ APARECIDO DA SILVA;1,6E+11;17322;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIANTE;13/08/1959;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
VEREADOR;ANDREY MATHEUS STELKO;1,6E+11;11011;DEFERIDO;11;PP;PARTIDO PROGRESSISTA;OUTROS;13/06/1994;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;SILVIA MACHADO RIBEIRO;1,6E+11;23823;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;ADVOGADO;02/05/1967;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;CARLA SORAIA DE MIRANDA;1,6E+11;17933;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;TELEFONISTA;11/02/1961;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;CRISTINA APARECIDA GOBOR CAVALHEIRO;1,6E+11;20125;RENÚNCIA;20;PSC;PARTIDO SOCIAL CRISTÃO;EMPRESÁRIO;25/10/1977;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;MESSIAS DA SILVA;1,6E+11;65123;INDEFERIDO;65;PC do B;PARTIDO COMUNISTA DO BRASIL;ADMINISTRADOR;18/03/1966;MASCULINO;SUPERIOR COMPLETO;#NULO#
VEREADOR;ZITA ANA LAGO RODRIGUES;1,6E+11;51637;INDEFERIDO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;PROFESSOR DE ENSINO SUPERIOR;08/08/1949;FEMININO;SUPERIOR COMPLETO;#NULO#
VEREADOR;TATIANE DACZKOWSKI DOS SANTOS;1,6E+11;77977;DEFERIDO;77;SD;SOLIDARIEDADE;OUTROS;18/01/1992;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ADRIANA PATRICIA FRITZ;1,6E+11;70636;INDEFERIDO;70;PT do B;PARTIDO TRABALHISTA DO BRASIL;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;02/09/1986;FEMININO;ENSINO MÉDIO COMPLETO;#NULO#
VEREADOR;NORIYASSU KAWAHARA SETO TAKEGUMA;1,6E+11;40156;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;ADVOGADO;19/02/1977;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;GIANA DE MARCO VIANNA DA SILVA;1,6E+11;50226;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ADVOGADO;03/05/1990;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;ARNALDO CESAR FAVORITO JUNIOR;1,6E+11;31222;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;ENGENHEIRO;23/01/1976;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;AURORA ALEXANDRE LIU;1,6E+11;10131;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;COMERCIANTE;05/08/1961;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ALINE RAFAELA DE ALMEIDA;1,6E+11;43233;DEFERIDO;43;PV;PARTIDO VERDE;SERVIDOR PÚBLICO FEDERAL;04/05/1984;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;CHRISTIANE ELIZABETH RIGHETTO;1,6E+11;50027;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;TÉCNICO CONTABILIDADE, ESTATÍSTICA, ECONOMIA DOMÉSTICA E ADMINISTRAÇÃO;27/02/1963;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;FERNANDO FALKENBACH;1,6E+11;90555;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;08/06/1976;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;JULIETA MARIA BRAGA CORTES FIALHO DOS REIS;1,6E+11;25670;DEFERIDO;25;DEM;DEMOCRATAS;VEREADOR;29/08/1947;FEMININO;SUPERIOR COMPLETO;ELEITO POR QP
VEREADOR;CLOVIS GODINHO;1,6E+11;43007;DEFERIDO;43;PV;PARTIDO VERDE;COMERCIANTE;08/04/1971;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;JULIANO CRUZ MACEDO;1,6E+11;43633;DEFERIDO;43;PV;PARTIDO VERDE;ODONTÓLOGO;18/06/1973;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MÁRCIA MARA TREVIZAN;1,6E+11;90155;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;POLICIAL MILITAR;22/03/1970;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;ADAUTO LOURES ROCHA JUNIOR;1,6E+11;40040;DEFERIDO;40;PSB;PARTIDO SOCIALISTA BRASILEIRO;OUTROS;23/11/1987;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;LUIZ GUSTAVO CHAVES MELAO;1,6E+11;23900;DEFERIDO;23;PPS;PARTIDO POPULAR SOCIALISTA;COMERCIANTE;29/05/1984;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;MARIA HELENA SCHREDERHOF DE AGUIAR;1,6E+11;44022;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;JORNALISTA E REDATOR;11/10/1961;FEMININO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;JOECIR NONATO;1,6E+11;28038;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;COMERCIANTE;26/10/1961;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;SONIA BRUSCH;1,6E+11;27017;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PROFESSOR DE ENSINO FUNDAMENTAL;01/03/1964;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;CLEBER LUCIANO SALANDIN;1,6E+11;27277;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;PROFESSOR E INSTRUTOR DE FORMAÇÃO PROFISSIONAL;27/08/1976;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;BRUNO CESAR DESCHAMPS MEIRINHO;1,6E+11;50050;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;ADVOGADO;10/05/1982;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;SERGIO NEY ALVES;1,6E+11;90890;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;OUTROS;06/02/1962;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ANTONIO SELEME NETO;1,6E+11;18072;DEFERIDO;18;REDE;REDE SUSTENTABILIDADE;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;14/01/1962;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;WANDERLEI JEOVAI DA SILVA;1,6E+11;19999;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;POLICIAL MILITAR;13/11/1969;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;RUBENS YOSHISADA MATSUDA;1,6E+11;12800;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;PROFESSOR DE ENSINO MÉDIO;17/03/1953;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;RÔMULO FERNANDO ANTÔNIO DE OLIVEIRA VIEL;1,6E+11;30767;DEFERIDO;30;NOVO;PARTIDO NOVO;ENGENHEIRO;28/10/1967;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;MARINICE FIORENZA VIEIRA;1,6E+11;51888;DEFERIDO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;ADMINISTRADOR;19/05/1972;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;KARIN KARLA FERREIRA DE LIMA;1,6E+11;28016;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;OUTROS;04/05/1978;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;ALZIMARA CABREIRA FRAGA BACELLAR;1,6E+11;54123;DEFERIDO;54;PPL;PARTIDO PÁTRIA LIVRE;SERVIDOR PÚBLICO ESTADUAL;01/09/1956;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;ISABELE APARECIDA DE FÉLIX PEREIRA;1,6E+11;30333;DEFERIDO;30;NOVO;PARTIDO NOVO;PROFESSOR DE ENSINO MÉDIO;06/01/1966;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;WILLIAM FELIPE DA SILVA;1,6E+11;27427;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;BOMBEIRO CIVIL;05/12/1988;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ADELSO BATISTA;1,6E+11;45190;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;EMPRESÁRIO;30/08/1959;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;PAULO ROBERTO DA SILVA GHIGNATTI;1,6E+11;36900;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;ADMINISTRADOR;25/08/1971;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VICE-PREFEITO;PORFIRIO VENGUE;1,6E+11;90;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;SECRETÁRIO E DATILÓGRAFO;11/05/1970;MASCULINO;SUPERIOR INCOMPLETO;NÃO ELEITO
VEREADOR;DEYSE CRISTIANI MACEDO JORGE;1,6E+11;51436;DEFERIDO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;ADMINISTRADOR;07/02/1975;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;VALDIR JOSÉ BATISTA DOS SANTOS;1,6E+11;17277;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;OUTROS;19/04/1959;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;FELIPE AURELIO DA SILVA;1,6E+11;45245;DEFERIDO;45;PSDB;PARTIDO DA SOCIAL DEMOCRACIA BRASILEIRA;SERVIDOR PÚBLICO ESTADUAL;26/03/1991;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;REGIANE APARECIDA DE LARA;1,6E+11;17042;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;COMERCIANTE;22/02/1967;FEMININO;ENSINO MÉDIO INCOMPLETO;NÃO ELEITO
VEREADOR;MARCELO SUBKOWIAKI JUNIOR;1,6E+11;33123;DEFERIDO;33;PMN;PARTIDO DA MOBILIZAÇÃO NACIONAL;CONTADOR;29/08/1994;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ANA CRISTINA SIMPLICIO VIEIRA;1,6E+11;77900;DEFERIDO;77;SD;SOLIDARIEDADE;DONA DE CASA;18/09/1993;FEMININO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;EDGAR BORBA DOS SANTOS;1,6E+11;19700;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;EMPRESÁRIO;18/07/1957;MASCULINO;SUPERIOR INCOMPLETO;SUPLENTE
VEREADOR;SCHEILA MARIS FIGUEIREDO;1,6E+11;17077;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;LOCUTOR E COMENTARISTA DE RÁDIO E TELEVISÃO E RADIALISTA;28/08/1985;FEMININO;ENSINO FUNDAMENTAL COMPLETO;NÃO ELEITO
VEREADOR;SUELI FERREIRA SCLASKI;1,6E+11;51513;DEFERIDO;51;PEN;PARTIDO ECOLÓGICO NACIONAL;OUTROS;10/03/1955;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;IVANETE PAULINO XAVIER RAIMUNDO;1,6E+11;28678;DEFERIDO;28;PRTB;PARTIDO RENOVADOR TRABALHISTA BRASILEIRO;SERVIDOR PÚBLICO FEDERAL;11/05/1968;FEMININO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;LUIZ CARLOS DE LARA;1,6E+11;55569;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;ADMINISTRADOR;08/09/1956;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;ADEMIR FRANCISCO DA SILVA;1,6E+11;12777;DEFERIDO;12;PDT;PARTIDO DEMOCRÁTICO TRABALHISTA;OUTROS;15/01/1971;MASCULINO;ENSINO FUNDAMENTAL COMPLETO;SUPLENTE
VEREADOR;MARILDA BATISTA MORAES;1,6E+11;31005;DEFERIDO;31;PHS;PARTIDO HUMANISTA DA SOLIDARIEDADE;DONA DE CASA;02/03/1953;FEMININO;ENSINO FUNDAMENTAL INCOMPLETO;NÃO ELEITO
VEREADOR;EMANUEL FERNANDO COCHINSKI;1,6E+11;14007;DEFERIDO;14;PTB;PARTIDO TRABALHISTA BRASILEIRO;PROFESSOR DE ENSINO MÉDIO;09/06/1981;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;TATIANE LUCIA SELHORST BITTENCOURT;1,6E+11;22041;DEFERIDO;22;PR;PARTIDO DA REPÚBLICA;ADMINISTRADOR;16/05/1980;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;MARCOS HENRIQUE CHAVES;1,6E+11;90901;DEFERIDO;90;PROS;PARTIDO REPUBLICANO DA ORDEM SOCIAL;OUTROS;20/06/1992;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;RAFAEL CAMMAROTA;1,6E+11;15185;DEFERIDO;15;PMDB;PARTIDO DO MOVIMENTO DEMOCRÁTICO BRASILEIRO;OUTROS;07/01/1953;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;LUIZ FELIPE BERGMANN;1,6E+11;50333;DEFERIDO;50;PSOL;PARTIDO SOCIALISMO E LIBERDADE;FISCAL;04/11/1961;MASCULINO;SUPERIOR COMPLETO;NÃO ELEITO
VEREADOR;ANDREIA LUCIA NODARI FINIMUNDO;1,6E+11;10010;DEFERIDO;10;PRB;PARTIDO REPUBLICANO BRASILEIRO;EMPRESÁRIO;11/12/1971;FEMININO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;NELSON BRERO;1,6E+11;27800;DEFERIDO;27;PSDC;PARTIDO SOCIAL DEMOCRATA CRISTÃO;EMPRESÁRIO;01/10/1963;MASCULINO;LÊ E ESCREVE;SUPLENTE
VEREADOR;JACYR JOSE CASARIL;1,6E+11;36677;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;TRABALHADOR DE CONSTRUÇÃO CIVIL;15/11/1954;MASCULINO;LÊ E ESCREVE;NÃO ELEITO
VEREADOR;MARIA HELENA ANDRADE DE SOUZA;1,6E+11;17302;DEFERIDO;17;PSL;PARTIDO SOCIAL LIBERAL;CORRETOR DE IMÓVEIS, SEGUROS, TÍTULOS E VALORES;21/07/1968;FEMININO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;ANTONINHO CARLOS CLAUDINO DOS SANTOS;1,6E+11;19123;DEFERIDO;19;PTN;PARTIDO TRABALHISTA NACIONAL;OUTROS;02/08/1969;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;CHRISTÓVÃO STRIQUER SOARES;1,6E+11;43333;DEFERIDO;43;PV;PARTIDO VERDE;COMERCIANTE;09/03/1956;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;DAYANNE RODRIGUES DA LUZ;1,6E+11;55556;DEFERIDO;55;PSD;PARTIDO SOCIAL DEMOCRÁTICO;COMERCIANTE;16/11/1988;FEMININO;ENSINO MÉDIO COMPLETO;SUPLENTE
VEREADOR;MARCOS BERNARDO NEMITZ;1,6E+11;36300;DEFERIDO;36;PTC;PARTIDO TRABALHISTA CRISTÃO;VENDEDOR DE COMÉRCIO VAREJISTA E ATACADISTA;21/07/1965;MASCULINO;ENSINO MÉDIO COMPLETO;NÃO ELEITO
VEREADOR;MIGUEL ANGELO MACEDO MOREIRA;1,6E+11;44666;DEFERIDO;44;PRP;PARTIDO REPUBLICANO PROGRESSISTA;COMERCIANTE;06/10/1970;MASCULINO;SUPERIOR COMPLETO;SUPLENTE
VEREADOR;WELLINGTON PEREIRA KONKEL;1,6E+11;77888;DEFERIDO;77;SD;SOLIDARIEDADE;TÉCNICO EM INFORMÁTICA;03/08/1987;MASCULINO;ENSINO MÉDIO COMPLETO;SUPLENTE
